"","X","website","query","titles","location","wage","skills","lon","lat"
"837",1552,"Cyber Coders","Data Engineer","Senior Software Engineer - Virtual Reality","Seattle, WA","Full-time $130k - $200k","Object-oriented Design",-122.3320708,47.6062095
"838",1553,"Cyber Coders","Data Engineer","Senior Software Engineer - Virtual Reality","Seattle, WA","Full-time $130k - $200k","Unity",-122.3320708,47.6062095
"839",1554,"Cyber Coders","Data Engineer","Senior Test/Product Engineer - NPI for Power Devices","Los Angeles, CA","Full-time $130k - $175k","ATE Development",-118.2436849,34.0522342
"840",1555,"Cyber Coders","Data Engineer","Senior Test/Product Engineer - NPI for Power Devices","Los Angeles, CA","Full-time $130k - $175k","Bench Measurement",-118.2436849,34.0522342
"841",1556,"Cyber Coders","Data Engineer","Senior Test/Product Engineer - NPI for Power Devices","Los Angeles, CA","Full-time $130k - $175k","Characterization",-118.2436849,34.0522342
"842",1557,"Cyber Coders","Data Engineer","Senior Test/Product Engineer - NPI for Power Devices","Los Angeles, CA","Full-time $130k - $175k","Power Device",-118.2436849,34.0522342
"843",1558,"Cyber Coders","Data Engineer","Senior Test/Product Engineer - NPI for Power Devices","Los Angeles, CA","Full-time $130k - $175k","Product Engineering",-118.2436849,34.0522342
"844",1559,"Cyber Coders","Data Engineer","Senior UI Engineer - TypeScript, CSS","Mountain View, CA","Compensation Unspecified","Angular",-122.0838511,37.3860517
"845",1560,"Cyber Coders","Data Engineer","Senior UI Engineer - TypeScript, CSS","Mountain View, CA","Compensation Unspecified","REACT",-122.0838511,37.3860517
"846",1561,"Cyber Coders","Data Engineer","Senior UI Engineer - TypeScript, CSS","Mountain View, CA","Compensation Unspecified","TypeScript",-122.0838511,37.3860517
"847",1562,"Cyber Coders","Data Engineer","Senior UI Engineer - TypeScript, CSS","Mountain View, CA","Compensation Unspecified","UI/UX Design",-122.0838511,37.3860517
"848",1563,"Cyber Coders","Data Engineer","Senior UI Engineer - TypeScript, CSS","Mountain View, CA","Compensation Unspecified","Vue",-122.0838511,37.3860517
"849",1564,"Cyber Coders","Data Engineer","Senior iOS Engineer","Chicago, IL","Full-time $130k - $150k","Core Data",-87.6297982,41.8781136
"850",1565,"Cyber Coders","Data Engineer","Senior iOS Engineer","Chicago, IL","Full-time $130k - $150k","MVVM",-87.6297982,41.8781136
"851",1566,"Cyber Coders","Data Engineer","Senior iOS Engineer","Chicago, IL","Full-time $130k - $150k","Native iOS Development",-87.6297982,41.8781136
"852",1567,"Cyber Coders","Data Engineer","Senior iOS Engineer","Chicago, IL","Full-time $130k - $150k","SWIFT",-87.6297982,41.8781136
"853",1568,"Cyber Coders","Data Engineer","Senior iOS Engineer","Chicago, IL","Full-time $130k - $150k","Unit Tests",-87.6297982,41.8781136
"854",1569,"Cyber Coders","Data Engineer","Senior iOS Engineer","Menlo Park, CA","Full-time $140k - $160k","Core Data",-122.1817252,37.4529598
"855",1570,"Cyber Coders","Data Engineer","Senior iOS Engineer","Menlo Park, CA","Full-time $140k - $160k","Large scale mobile applications",-122.1817252,37.4529598
"856",1571,"Cyber Coders","Data Engineer","Senior iOS Engineer","Menlo Park, CA","Full-time $140k - $160k","Native iOS Development",-122.1817252,37.4529598
"857",1572,"Cyber Coders","Data Engineer","Senior iOS Engineer","Menlo Park, CA","Full-time $140k - $160k","SWIFT",-122.1817252,37.4529598
"858",1573,"Cyber Coders","Data Engineer","Senior iOS Engineer","Menlo Park, CA","Full-time $140k - $160k","Unit Tests",-122.1817252,37.4529598
"859",1574,"Cyber Coders","Data Engineer","Senior/Lead Front End Engineer - SaaS Web Application","New York, NY","Full-time $140k - $160k","Angular.js",-74.0059728,40.7127753
"860",1575,"Cyber Coders","Data Engineer","Senior/Lead Front End Engineer - SaaS Web Application","New York, NY","Full-time $140k - $160k","Golang",-74.0059728,40.7127753
"861",1576,"Cyber Coders","Data Engineer","Senior/Lead Front End Engineer - SaaS Web Application","New York, NY","Full-time $140k - $160k","Python",-74.0059728,40.7127753
"862",1577,"Cyber Coders","Data Engineer","Senior/Lead Front End Engineer - SaaS Web Application","New York, NY","Full-time $140k - $160k","React.JS",-74.0059728,40.7127753
"863",1578,"Cyber Coders","Data Engineer","Senior/Lead Front End Engineer - SaaS Web Application","New York, NY","Full-time $140k - $160k","Vue.js",-74.0059728,40.7127753
"864",1579,"Cyber Coders","Data Engineer","Senior/Staff Data Engineer - HealthTech Data Applications","New York, NY","Full-time $150k - $225k","Analytics Optimization",-74.0059728,40.7127753
"865",1580,"Cyber Coders","Data Engineer","Senior/Staff Data Engineer - HealthTech Data Applications","New York, NY","Full-time $150k - $225k","Database Architecture",-74.0059728,40.7127753
"866",1581,"Cyber Coders","Data Engineer","Senior/Staff Data Engineer - HealthTech Data Applications","New York, NY","Full-time $150k - $225k","Python",-74.0059728,40.7127753
"867",1582,"Cyber Coders","Data Engineer","Senior/Staff Data Engineer - HealthTech Data Applications","New York, NY","Full-time $150k - $225k","SQL",-74.0059728,40.7127753
"868",1583,"Cyber Coders","Data Engineer","Senior/Staff Data Engineer - HealthTech Data Applications","New York, NY","Full-time $150k - $225k","data infrastructure",-74.0059728,40.7127753
"869",1584,"Cyber Coders","Data Engineer","Senior/Staff Product Engineer - Analog Power","Los Angeles, CA","Full-time $130k - $175k","ATE Development",-118.2436849,34.0522342
"870",1585,"Cyber Coders","Data Engineer","Senior/Staff Product Engineer - Analog Power","Los Angeles, CA","Full-time $130k - $175k","Bench Measurement",-118.2436849,34.0522342
"871",1586,"Cyber Coders","Data Engineer","Senior/Staff Product Engineer - Analog Power","Los Angeles, CA","Full-time $130k - $175k","Characterization",-118.2436849,34.0522342
"872",1587,"Cyber Coders","Data Engineer","Senior/Staff Product Engineer - Analog Power","Los Angeles, CA","Full-time $130k - $175k","Power Device",-118.2436849,34.0522342
"873",1588,"Cyber Coders","Data Engineer","Senior/Staff Product Engineer - Analog Power","Los Angeles, CA","Full-time $130k - $175k","Product Engineering",-118.2436849,34.0522342
"874",1589,"Cyber Coders","Data Engineer","Site Reliability Engineer (YugaByte preferred)","Palo Alto, CA","Full-time $150k - $175k","AWS",-122.1430195,37.4418834
"875",1590,"Cyber Coders","Data Engineer","Site Reliability Engineer (YugaByte preferred)","Palo Alto, CA","Full-time $150k - $175k","Cassandra",-122.1430195,37.4418834
"876",1591,"Cyber Coders","Data Engineer","Site Reliability Engineer (YugaByte preferred)","Palo Alto, CA","Full-time $150k - $175k","Data Monitoring",-122.1430195,37.4418834
"877",1592,"Cyber Coders","Data Engineer","Site Reliability Engineer (YugaByte preferred)","Palo Alto, CA","Full-time $150k - $175k","Kafka",-122.1430195,37.4418834
"878",1593,"Cyber Coders","Data Engineer","Site Reliability Engineer (YugaByte preferred)","Palo Alto, CA","Full-time $150k - $175k","Scalability",-122.1430195,37.4418834
"879",1594,"Cyber Coders","Data Engineer","Software Developer (.Net)","Tucker, GA","Full-time $90k - $100k","ASP.NET",-84.2171424,33.8545479
"880",1595,"Cyber Coders","Data Engineer","Software Developer (.Net)","Tucker, GA","Full-time $90k - $100k","C",-84.2171424,33.8545479
"881",1596,"Cyber Coders","Data Engineer","Software Developer (.Net)","Tucker, GA","Full-time $90k - $100k","MVC",-84.2171424,33.8545479
"882",1597,"Cyber Coders","Data Engineer","Software Developer (.Net)","Tucker, GA","Full-time $90k - $100k","NET",-84.2171424,33.8545479
"883",1598,"Cyber Coders","Data Engineer","Software Developer (.Net)","Tucker, GA","Full-time $90k - $100k","Software Development",-84.2171424,33.8545479
"884",1599,"Cyber Coders","Data Engineer","Software Developer Team Lead","Tucker, GA","Full-time $110k - $120k","ASP.NET",-84.2171424,33.8545479
"885",1600,"Cyber Coders","Data Engineer","Software Developer Team Lead","Tucker, GA","Full-time $110k - $120k","C",-84.2171424,33.8545479
"886",1601,"Cyber Coders","Data Engineer","Software Developer Team Lead","Tucker, GA","Full-time $110k - $120k","MVC",-84.2171424,33.8545479
"887",1602,"Cyber Coders","Data Engineer","Software Developer Team Lead","Tucker, GA","Full-time $110k - $120k","NET",-84.2171424,33.8545479
"888",1603,"Cyber Coders","Data Engineer","Software Developer Team Lead","Tucker, GA","Full-time $110k - $120k","Software Development",-84.2171424,33.8545479
"889",1604,"Cyber Coders","Data Engineer","Software Engineer","Northbrook, IL","Compensation Unspecified","C",-87.8289548,42.1275267
"890",1605,"Cyber Coders","Data Engineer","Software Engineer","Northbrook, IL","Compensation Unspecified","Java",-87.8289548,42.1275267
"891",1606,"Cyber Coders","Data Engineer","Software Engineer","Northbrook, IL","Compensation Unspecified","PHP",-87.8289548,42.1275267
"892",1607,"Cyber Coders","Data Engineer","Software Engineer","Northbrook, IL","Compensation Unspecified","Python",-87.8289548,42.1275267
"893",1608,"Cyber Coders","Data Engineer","Software Engineer","Northbrook, IL","Compensation Unspecified","SQL/MySQL",-87.8289548,42.1275267
"894",1609,"Cyber Coders","Data Engineer","Software Engineer (Computer Vision-Robotics)","Austin, TX","Full-time $130k - $150k","Computer Vision",-97.7430608,30.267153
"895",1610,"Cyber Coders","Data Engineer","Software Engineer (Computer Vision-Robotics)","Austin, TX","Full-time $130k - $150k","Convolutional Neural Networks",-97.7430608,30.267153
"896",1611,"Cyber Coders","Data Engineer","Software Engineer (Computer Vision-Robotics)","Austin, TX","Full-time $130k - $150k","Deep Learning",-97.7430608,30.267153
"897",1612,"Cyber Coders","Data Engineer","Software Engineer (Computer Vision-Robotics)","Austin, TX","Full-time $130k - $150k","Image Processing",-97.7430608,30.267153
"898",1613,"Cyber Coders","Data Engineer","Software Engineer (Computer Vision-Robotics)","Austin, TX","Full-time $130k - $150k","Pattern Recognition",-97.7430608,30.267153
"899",1614,"Cyber Coders","Data Engineer","Software Engineer - TS/SCI - PARTIAL REMOTE","Springfield, VA","Full-time $100k - $175k","Devops",-77.1872036,38.7892801
"900",1615,"Cyber Coders","Data Engineer","Software Engineer - TS/SCI - PARTIAL REMOTE","Springfield, VA","Full-time $100k - $175k","Large Sets of Data",-77.1872036,38.7892801
"901",1616,"Cyber Coders","Data Engineer","Software Engineer - TS/SCI - PARTIAL REMOTE","Springfield, VA","Full-time $100k - $175k","back end",-77.1872036,38.7892801
"902",1617,"Cyber Coders","Data Engineer","Software Engineer - TS/SCI - PARTIAL REMOTE","Springfield, VA","Full-time $100k - $175k","geospatial",-77.1872036,38.7892801
"903",1618,"Cyber Coders","Data Engineer","Software Test Engineer - Web/Mobile Applications","San Francisco, CA","Full-time $130k - $175k","Agile",-122.4194155,37.7749295
"904",1619,"Cyber Coders","Data Engineer","Software Test Engineer - Web/Mobile Applications","San Francisco, CA","Full-time $130k - $175k","Android",-122.4194155,37.7749295
"905",1620,"Cyber Coders","Data Engineer","Software Test Engineer - Web/Mobile Applications","San Francisco, CA","Full-time $130k - $175k","Data Validation",-122.4194155,37.7749295
"906",1621,"Cyber Coders","Data Engineer","Software Test Engineer - Web/Mobile Applications","San Francisco, CA","Full-time $130k - $175k","End to End Testing",-122.4194155,37.7749295
"907",1622,"Cyber Coders","Data Engineer","Software Test Engineer - Web/Mobile Applications","San Francisco, CA","Full-time $130k - $175k","IOS",-122.4194155,37.7749295
"908",1623,"Cyber Coders","Data Engineer","Solutions Architect (REMOTE)","Columbus, OH","Full-time $130k - $200k","Container",-82.9987942,39.9611755
"909",1624,"Cyber Coders","Data Engineer","Solutions Architect (REMOTE)","Columbus, OH","Full-time $130k - $200k","Kubernetes",-82.9987942,39.9611755
"910",1625,"Cyber Coders","Data Engineer","Solutions Architect (REMOTE)","Columbus, OH","Full-time $130k - $200k","Linux",-82.9987942,39.9611755
"911",1626,"Cyber Coders","Data Engineer","Solutions Architect (REMOTE)","Columbus, OH","Full-time $130k - $200k","Presales Engineer",-82.9987942,39.9611755
"912",1627,"Cyber Coders","Data Engineer","Solutions Architect (REMOTE)","Columbus, OH","Full-time $130k - $200k","Solutions Architect",-82.9987942,39.9611755
"913",1628,"Cyber Coders","Data Engineer","Speech Recognition Engineer","San Diego, CA","Full-time $120k - $160k","Deep Learning",-117.1610838,32.715738
"914",1629,"Cyber Coders","Data Engineer","Speech Recognition Engineer","San Diego, CA","Full-time $120k - $160k","Natural Language Processing",-117.1610838,32.715738
"915",1630,"Cyber Coders","Data Engineer","Speech Recognition Engineer","San Diego, CA","Full-time $120k - $160k","Python",-117.1610838,32.715738
"916",1631,"Cyber Coders","Data Engineer","Speech Recognition Engineer","San Diego, CA","Full-time $120k - $160k","Speech Analysis",-117.1610838,32.715738
"917",1632,"Cyber Coders","Data Engineer","Speech Recognition Engineer","San Diego, CA","Full-time $120k - $160k","Speech Recognition",-117.1610838,32.715738
"918",1633,"Cyber Coders","Data Engineer","Sr React Engineer - UX/UI, GeoData Visualization -Partial Remote","Grapevine, TX","Full-time $90k - $130k","Front End Development",-97.0780654,32.9342919
"919",1634,"Cyber Coders","Data Engineer","Sr React Engineer - UX/UI, GeoData Visualization -Partial Remote","Grapevine, TX","Full-time $90k - $130k","Geo Data Visualization",-97.0780654,32.9342919
"920",1635,"Cyber Coders","Data Engineer","Sr React Engineer - UX/UI, GeoData Visualization -Partial Remote","Grapevine, TX","Full-time $90k - $130k","HTML/CSS",-97.0780654,32.9342919
"921",1636,"Cyber Coders","Data Engineer","Sr React Engineer - UX/UI, GeoData Visualization -Partial Remote","Grapevine, TX","Full-time $90k - $130k","REACT",-97.0780654,32.9342919
"922",1637,"Cyber Coders","Data Engineer","Sr React Engineer - UX/UI, GeoData Visualization -Partial Remote","Grapevine, TX","Full-time $90k - $130k","UX/UI",-97.0780654,32.9342919
"923",1638,"Cyber Coders","Data Engineer","Sr. Automation Engineer","Kansas City, MO","Compensation Unspecified","Application Automation",-94.5785667,39.0997265
"924",1639,"Cyber Coders","Data Engineer","Sr. Automation Engineer","Kansas City, MO","Compensation Unspecified","Automation",-94.5785667,39.0997265
"925",1640,"Cyber Coders","Data Engineer","Sr. Automation Engineer","Kansas City, MO","Compensation Unspecified","SaaS",-94.5785667,39.0997265
"926",1641,"Cyber Coders","Data Engineer","Sr. Automation Engineer","Kansas City, MO","Compensation Unspecified","Software Development",-94.5785667,39.0997265
"927",1642,"Cyber Coders","Data Engineer","Sr. Automation Engineer","Kansas City, MO","Compensation Unspecified","Task Automation",-94.5785667,39.0997265
"928",1643,"Cyber Coders","Data Engineer","Sr. Automation Engineer - Automation & Process Data Analytics","Baltimore, MD","Compensation Unspecified","Audits",-76.6121893,39.2903848
"929",1644,"Cyber Coders","Data Engineer","Sr. Automation Engineer - Automation & Process Data Analytics","Baltimore, MD","Compensation Unspecified","Automation",-76.6121893,39.2903848
"930",1645,"Cyber Coders","Data Engineer","Sr. Automation Engineer - Automation & Process Data Analytics","Baltimore, MD","Compensation Unspecified","Process Data Analytics",-76.6121893,39.2903848
"931",1646,"Cyber Coders","Data Engineer","Sr. Automation Engineer - Automation & Process Data Analytics","Baltimore, MD","Compensation Unspecified","SCADA",-76.6121893,39.2903848
"932",1647,"Cyber Coders","Data Engineer","Sr. Automation Engineer - Automation & Process Data Analytics","Baltimore, MD","Compensation Unspecified","SOPs",-76.6121893,39.2903848
